sample start time,distance,confidence
 12 Aug 2022 08:26:31 +0000 ,3867,39
 12 Aug 2022 08:26:31 +0000 ,3820,33
 12 Aug 2022 08:26:31 +0000 ,3820,33
 12 Aug 2022 08:26:31 +0000 ,3820,33
 12 Aug 2022 08:26:31 +0000 ,3825,25
 12 Aug 2022 08:26:31 +0000 ,3825,25
 12 Aug 2022 08:26:31 +0000 ,3825,25
 12 Aug 2022 08:26:31 +0000 ,3830,16
 12 Aug 2022 08:26:31 +0000 ,3830,16
 12 Aug 2022 08:26:31 +0000 ,3830,16
 12 Aug 2022 08:26:31 +0000 ,3836,8
 12 Aug 2022 08:26:31 +0000 ,3836,8
 12 Aug 2022 08:26:31 +0000 ,3836,8
 12 Aug 2022 08:26:31 +0000 ,3843,0
 12 Aug 2022 08:26:31 +0000 ,3843,0
 12 Aug 2022 08:26:31 +0000 ,3843,0
 12 Aug 2022 08:26:31 +0000 ,4461,0
 12 Aug 2022 08:26:31 +0000 ,4461,0
 12 Aug 2022 08:26:31 +0000 ,4461,0
 12 Aug 2022 08:26:31 +0000 ,4560,0
 12 Aug 2022 08:26:31 +0000 ,4560,0
 12 Aug 2022 08:26:31 +0000 ,4560,0
 12 Aug 2022 08:26:31 +0000 ,4643,0
 12 Aug 2022 08:26:31 +0000 ,4643,0
 12 Aug 2022 08:26:31 +0000 ,4643,0
 12 Aug 2022 08:26:31 +0000 ,4732,0
 12 Aug 2022 08:26:31 +0000 ,4732,0
 12 Aug 2022 08:26:31 +0000 ,4732,0
 12 Aug 2022 08:26:31 +0000 ,5059,0
 12 Aug 2022 08:26:31 +0000 ,5059,0
 12 Aug 2022 08:26:31 +0000 ,5059,0
 12 Aug 2022 08:26:31 +0000 ,5247,0
 12 Aug 2022 08:26:31 +0000 ,5247,0
 12 Aug 2022 08:26:31 +0000 ,5247,0
 12 Aug 2022 08:26:31 +0000 ,5363,0
 12 Aug 2022 08:26:31 +0000 ,5363,0
 12 Aug 2022 08:26:31 +0000 ,5363,0
 12 Aug 2022 08:26:31 +0000 ,5479,0
 12 Aug 2022 08:26:31 +0000 ,5479,0
 12 Aug 2022 08:26:31 +0000 ,5479,0
 12 Aug 2022 08:26:31 +0000 ,5527,0
 12 Aug 2022 08:26:31 +0000 ,5527,0
 12 Aug 2022 08:26:31 +0000 ,5527,0
 12 Aug 2022 08:26:31 +0000 ,5535,0
 12 Aug 2022 08:26:31 +0000 ,5535,0
 12 Aug 2022 08:26:31 +0000 ,5535,0
 12 Aug 2022 08:26:31 +0000 ,5732,0
 12 Aug 2022 08:26:31 +0000 ,5732,0
 12 Aug 2022 08:26:31 +0000 ,5732,0
 12 Aug 2022 08:26:31 +0000 ,5987,0
 12 Aug 2022 08:26:31 +0000 ,5987,0
 12 Aug 2022 08:26:31 +0000 ,5987,0
 12 Aug 2022 08:26:31 +0000 ,6225,0
 12 Aug 2022 08:26:31 +0000 ,6225,0
 12 Aug 2022 08:26:31 +0000 ,6225,0
 12 Aug 2022 08:26:31 +0000 ,6496,0
 12 Aug 2022 08:26:31 +0000 ,6496,0
 12 Aug 2022 08:26:31 +0000 ,6496,0
 12 Aug 2022 08:26:31 +0000 ,6611,0
 12 Aug 2022 08:26:31 +0000 ,6611,0
 12 Aug 2022 08:26:31 +0000 ,6611,0
 12 Aug 2022 08:26:31 +0000 ,6879,0
 12 Aug 2022 08:26:31 +0000 ,6879,0
 12 Aug 2022 08:26:31 +0000 ,6879,0
 12 Aug 2022 08:26:31 +0000 ,6496,0
 12 Aug 2022 08:26:31 +0000 ,6496,0
 12 Aug 2022 08:26:31 +0000 ,6496,0
 12 Aug 2022 08:26:31 +0000 ,6970,12
 12 Aug 2022 08:26:31 +0000 ,6970,12
 12 Aug 2022 08:26:31 +0000 ,6970,12
 12 Aug 2022 08:26:31 +0000 ,7164,5
 12 Aug 2022 08:26:31 +0000 ,7164,5
 12 Aug 2022 08:26:31 +0000 ,7164,5
 12 Aug 2022 08:26:31 +0000 ,7327,5
 12 Aug 2022 08:26:31 +0000 ,7327,5
 12 Aug 2022 08:26:31 +0000 ,7327,5
 12 Aug 2022 08:26:31 +0000 ,7510,0
 12 Aug 2022 08:26:31 +0000 ,7510,0
 12 Aug 2022 08:26:31 +0000 ,7510,0
 12 Aug 2022 08:26:31 +0000 ,8282,0
 12 Aug 2022 08:26:31 +0000 ,8282,0
 12 Aug 2022 08:26:31 +0000 ,8282,0
 12 Aug 2022 08:26:31 +0000 ,7879,0
 12 Aug 2022 08:26:31 +0000 ,7879,0
 12 Aug 2022 08:26:31 +0000 ,7879,0
 12 Aug 2022 08:26:31 +0000 ,8022,0
 12 Aug 2022 08:26:31 +0000 ,8022,0
 12 Aug 2022 08:26:31 +0000 ,8022,0
 12 Aug 2022 08:26:31 +0000 ,8265,0
 12 Aug 2022 08:26:31 +0000 ,8265,0
 12 Aug 2022 08:26:31 +0000 ,8265,0
 12 Aug 2022 08:26:31 +0000 ,8437,0
 12 Aug 2022 08:26:31 +0000 ,8437,0
 12 Aug 2022 08:26:31 +0000 ,8437,0
 12 Aug 2022 08:26:31 +0000 ,8536,5
 12 Aug 2022 08:26:31 +0000 ,8536,5
 12 Aug 2022 08:26:31 +0000 ,8536,5
 12 Aug 2022 08:26:31 +0000 ,8707,12
 12 Aug 2022 08:26:31 +0000 ,8707,12
 12 Aug 2022 08:26:31 +0000 ,8707,12
 12 Aug 2022 08:26:31 +0000 ,8759,13
 12 Aug 2022 08:26:31 +0000 ,8759,13
 12 Aug 2022 08:26:31 +0000 ,8759,13
 12 Aug 2022 08:26:31 +0000 ,8855,21
 12 Aug 2022 08:26:31 +0000 ,8855,21
 12 Aug 2022 08:26:31 +0000 ,8855,21
 12 Aug 2022 08:26:31 +0000 ,8976,15
 12 Aug 2022 08:26:31 +0000 ,8976,15
 12 Aug 2022 08:26:31 +0000 ,8976,15
 12 Aug 2022 08:26:31 +0000 ,9175,7
 12 Aug 2022 08:26:31 +0000 ,9175,7
 12 Aug 2022 08:26:31 +0000 ,9175,7
 12 Aug 2022 08:26:31 +0000 ,9340,0
 12 Aug 2022 08:26:31 +0000 ,9340,0
 12 Aug 2022 08:26:31 +0000 ,9340,0
 12 Aug 2022 08:26:31 +0000 ,9471,8
 12 Aug 2022 08:26:31 +0000 ,9471,8
 12 Aug 2022 08:26:31 +0000 ,9471,8
 12 Aug 2022 08:26:31 +0000 ,9879,9
 12 Aug 2022 08:26:31 +0000 ,9879,9
 12 Aug 2022 08:26:31 +0000 ,9879,9
 12 Aug 2022 08:26:31 +0000 ,9820,9
 12 Aug 2022 08:26:31 +0000 ,9820,9
 12 Aug 2022 08:26:31 +0000 ,9820,9
 12 Aug 2022 08:26:31 +0000 ,9975,9
 12 Aug 2022 08:26:31 +0000 ,9975,9
 12 Aug 2022 08:26:31 +0000 ,9975,9
 12 Aug 2022 08:26:31 +0000 ,9848,10
 12 Aug 2022 08:26:31 +0000 ,9848,10
 12 Aug 2022 08:26:31 +0000 ,9848,10
 12 Aug 2022 08:26:31 +0000 ,10456,10
 12 Aug 2022 08:26:31 +0000 ,10456,10
 12 Aug 2022 08:26:31 +0000 ,10456,10
 12 Aug 2022 08:26:31 +0000 ,10572,10
 12 Aug 2022 08:26:31 +0000 ,10572,10
 12 Aug 2022 08:26:31 +0000 ,10572,10
 12 Aug 2022 08:26:31 +0000 ,10689,10
 12 Aug 2022 08:26:31 +0000 ,10689,10
 12 Aug 2022 08:26:31 +0000 ,10689,10
 12 Aug 2022 08:26:31 +0000 ,10070,0
 12 Aug 2022 08:26:31 +0000 ,10070,0
 12 Aug 2022 08:26:31 +0000 ,10070,0
 12 Aug 2022 08:26:31 +0000 ,10101,0
 12 Aug 2022 08:26:31 +0000 ,10101,0
 12 Aug 2022 08:26:31 +0000 ,10101,0
 12 Aug 2022 08:26:31 +0000 ,10083,0
 12 Aug 2022 08:26:31 +0000 ,10083,0
 12 Aug 2022 08:26:31 +0000 ,10083,0
 12 Aug 2022 08:26:31 +0000 ,11298,0
 12 Aug 2022 08:26:31 +0000 ,11298,0
 12 Aug 2022 08:26:31 +0000 ,11298,0
 12 Aug 2022 08:26:31 +0000 ,11880,0
 12 Aug 2022 08:26:31 +0000 ,11880,0
 12 Aug 2022 08:26:31 +0000 ,11880,0
 12 Aug 2022 08:26:31 +0000 ,12154,0
 12 Aug 2022 08:26:31 +0000 ,12154,0
 12 Aug 2022 08:26:31 +0000 ,12154,0
 12 Aug 2022 08:26:31 +0000 ,12516,0
 12 Aug 2022 08:26:31 +0000 ,12516,0
 12 Aug 2022 08:26:31 +0000 ,12516,0
 12 Aug 2022 08:26:31 +0000 ,12595,0
 12 Aug 2022 08:26:31 +0000 ,12595,0
 12 Aug 2022 08:26:31 +0000 ,12595,0
 12 Aug 2022 08:26:31 +0000 ,12892,0
 12 Aug 2022 08:26:31 +0000 ,12892,0
 12 Aug 2022 08:26:31 +0000 ,12892,0
 12 Aug 2022 08:26:31 +0000 ,13134,12
 12 Aug 2022 08:26:31 +0000 ,13134,12
 12 Aug 2022 08:26:31 +0000 ,13134,12
 12 Aug 2022 08:26:31 +0000 ,13311,22
 12 Aug 2022 08:26:31 +0000 ,13311,22
 12 Aug 2022 08:26:31 +0000 ,13311,22
 12 Aug 2022 08:26:31 +0000 ,13639,24
 12 Aug 2022 08:26:31 +0000 ,13639,24
 12 Aug 2022 08:26:31 +0000 ,13639,24
 12 Aug 2022 08:26:31 +0000 ,13965,12
 12 Aug 2022 08:26:31 +0000 ,13965,12
 12 Aug 2022 08:26:31 +0000 ,13965,12
 12 Aug 2022 08:26:31 +0000 ,14166,12
 12 Aug 2022 08:26:31 +0000 ,14166,12
 12 Aug 2022 08:26:31 +0000 ,14166,12
 12 Aug 2022 08:26:31 +0000 ,14493,24
 12 Aug 2022 08:26:31 +0000 ,14493,24
 12 Aug 2022 08:26:31 +0000 ,14493,24
 12 Aug 2022 08:26:31 +0000 ,14568,36
 12 Aug 2022 08:26:31 +0000 ,14568,36
 12 Aug 2022 08:26:31 +0000 ,14568,36
 12 Aug 2022 08:26:31 +0000 ,14686,36
 12 Aug 2022 08:26:31 +0000 ,14686,36
 12 Aug 2022 08:26:31 +0000 ,14686,36
 12 Aug 2022 08:26:31 +0000 ,15059,23
 12 Aug 2022 08:26:31 +0000 ,15059,23
 12 Aug 2022 08:26:31 +0000 ,15059,23
 12 Aug 2022 08:26:31 +0000 ,14971,24
 12 Aug 2022 08:26:31 +0000 ,14971,24
 12 Aug 2022 08:26:31 +0000 ,14971,24
 12 Aug 2022 08:26:31 +0000 ,15013,0
 12 Aug 2022 08:26:31 +0000 ,15013,0
 12 Aug 2022 08:26:31 +0000 ,15013,0
 12 Aug 2022 08:26:31 +0000 ,15200,12
 12 Aug 2022 08:26:31 +0000 ,15200,12
 12 Aug 2022 08:26:31 +0000 ,15200,12
 12 Aug 2022 08:26:31 +0000 ,15546,24
 12 Aug 2022 08:26:31 +0000 ,15546,24
 12 Aug 2022 08:26:31 +0000 ,15546,24
 12 Aug 2022 08:26:31 +0000 ,15803,34
 12 Aug 2022 08:26:31 +0000 ,15803,34
 12 Aug 2022 08:26:31 +0000 ,15803,34
 12 Aug 2022 08:26:31 +0000 ,16024,22
 12 Aug 2022 08:26:31 +0000 ,16024,22
 12 Aug 2022 08:26:31 +0000 ,16024,22
 12 Aug 2022 08:26:31 +0000 ,16104,22
 12 Aug 2022 08:26:31 +0000 ,16104,22
 12 Aug 2022 08:26:31 +0000 ,16104,22
 12 Aug 2022 08:26:31 +0000 ,12833,0
 12 Aug 2022 08:26:31 +0000 ,12833,0
 12 Aug 2022 08:26:31 +0000 ,12833,0
 12 Aug 2022 08:26:31 +0000 ,12584,0
 12 Aug 2022 08:26:31 +0000 ,12584,0
 12 Aug 2022 08:26:31 +0000 ,12584,0
 12 Aug 2022 08:26:31 +0000 ,12350,0
 12 Aug 2022 08:26:31 +0000 ,12350,0
 12 Aug 2022 08:26:31 +0000 ,12350,0
 12 Aug 2022 08:26:31 +0000 ,11937,0
 12 Aug 2022 08:26:31 +0000 ,11937,0
 12 Aug 2022 08:26:31 +0000 ,11937,0
 12 Aug 2022 08:26:31 +0000 ,12245,0
 12 Aug 2022 08:26:31 +0000 ,12245,0
 12 Aug 2022 08:26:31 +0000 ,12245,0
 12 Aug 2022 08:26:31 +0000 ,11812,0
 12 Aug 2022 08:26:31 +0000 ,11812,0
 12 Aug 2022 08:26:31 +0000 ,11812,0
 12 Aug 2022 08:26:31 +0000 ,11520,0
 12 Aug 2022 08:26:31 +0000 ,11520,0
 12 Aug 2022 08:26:31 +0000 ,11520,0
 12 Aug 2022 08:26:31 +0000 ,16570,0
 12 Aug 2022 08:26:31 +0000 ,16570,0
 12 Aug 2022 08:26:31 +0000 ,16570,0
 12 Aug 2022 08:26:31 +0000 ,15152,0
 12 Aug 2022 08:26:31 +0000 ,15152,0
 12 Aug 2022 08:26:31 +0000 ,15152,0
 12 Aug 2022 08:26:31 +0000 ,16676,0
 12 Aug 2022 08:26:31 +0000 ,16676,0
 12 Aug 2022 08:26:31 +0000 ,16676,0
 12 Aug 2022 08:26:31 +0000 ,17050,0
 12 Aug 2022 08:26:31 +0000 ,17050,0
 12 Aug 2022 08:26:31 +0000 ,17050,0
 12 Aug 2022 08:26:31 +0000 ,15997,0
 12 Aug 2022 08:26:31 +0000 ,15997,0
 12 Aug 2022 08:26:31 +0000 ,15997,0
 12 Aug 2022 08:26:31 +0000 ,12726,0
 12 Aug 2022 08:26:31 +0000 ,12726,0
 12 Aug 2022 08:26:31 +0000 ,12726,0
 12 Aug 2022 08:26:31 +0000 ,11370,0
 12 Aug 2022 08:26:31 +0000 ,11370,0
 12 Aug 2022 08:26:31 +0000 ,11370,0
 12 Aug 2022 08:26:31 +0000 ,11433,0
 12 Aug 2022 08:26:31 +0000 ,11433,0
 12 Aug 2022 08:26:31 +0000 ,11433,0
 12 Aug 2022 08:26:31 +0000 ,15256,0
 12 Aug 2022 08:26:31 +0000 ,15256,0
 12 Aug 2022 08:26:31 +0000 ,15256,0
 12 Aug 2022 08:26:31 +0000 ,11997,0
 12 Aug 2022 08:26:31 +0000 ,11997,0
 12 Aug 2022 08:26:31 +0000 ,11997,0
 12 Aug 2022 08:26:31 +0000 ,12203,0
 12 Aug 2022 08:26:31 +0000 ,12203,0
 12 Aug 2022 08:26:31 +0000 ,12203,0
 12 Aug 2022 08:26:31 +0000 ,12632,0
 12 Aug 2022 08:26:31 +0000 ,12632,0
 12 Aug 2022 08:26:31 +0000 ,12632,0
 12 Aug 2022 08:26:31 +0000 ,12957,0
 12 Aug 2022 08:26:31 +0000 ,12957,0
 12 Aug 2022 08:26:31 +0000 ,12957,0
 12 Aug 2022 08:26:31 +0000 ,14906,0
 12 Aug 2022 08:26:31 +0000 ,14906,0
 12 Aug 2022 08:26:31 +0000 ,14906,0
 12 Aug 2022 08:26:31 +0000 ,14914,0
 12 Aug 2022 08:26:31 +0000 ,14914,0
 12 Aug 2022 08:26:31 +0000 ,14914,0
 12 Aug 2022 08:26:31 +0000 ,14353,0
 12 Aug 2022 08:26:31 +0000 ,14353,0
 12 Aug 2022 08:26:31 +0000 ,14353,0
 12 Aug 2022 08:26:31 +0000 ,14872,0
 12 Aug 2022 08:26:31 +0000 ,14872,0
 12 Aug 2022 08:26:31 +0000 ,14872,0
 12 Aug 2022 08:26:31 +0000 ,15391,0
 12 Aug 2022 08:26:31 +0000 ,15391,0
 12 Aug 2022 08:26:31 +0000 ,15391,0
 12 Aug 2022 08:26:31 +0000 ,16027,0
 12 Aug 2022 08:26:31 +0000 ,16027,0
 12 Aug 2022 08:26:31 +0000 ,16027,0
 12 Aug 2022 08:26:31 +0000 ,16583,0
 12 Aug 2022 08:26:31 +0000 ,16583,0
 12 Aug 2022 08:26:31 +0000 ,16583,0
 12 Aug 2022 08:26:31 +0000 ,15108,0
 12 Aug 2022 08:26:31 +0000 ,15108,0
 12 Aug 2022 08:26:31 +0000 ,15108,0
 12 Aug 2022 08:26:31 +0000 ,14733,0
 12 Aug 2022 08:26:31 +0000 ,14733,0
 12 Aug 2022 08:26:31 +0000 ,14733,0
 12 Aug 2022 08:26:31 +0000 ,14448,0
 12 Aug 2022 08:26:31 +0000 ,14448,0
 12 Aug 2022 08:26:31 +0000 ,14448,0
 12 Aug 2022 08:26:31 +0000 ,14559,0
 12 Aug 2022 08:26:31 +0000 ,14559,0
 12 Aug 2022 08:26:31 +0000 ,14559,0
 12 Aug 2022 08:26:31 +0000 ,15138,0
 12 Aug 2022 08:26:31 +0000 ,15138,0
 12 Aug 2022 08:26:31 +0000 ,15138,0
 12 Aug 2022 08:26:31 +0000 ,15182,0
 12 Aug 2022 08:26:31 +0000 ,15182,0
 12 Aug 2022 08:26:31 +0000 ,15182,0
 12 Aug 2022 08:26:31 +0000 ,15262,0
 12 Aug 2022 08:26:31 +0000 ,15262,0
 12 Aug 2022 08:26:31 +0000 ,15262,0
 12 Aug 2022 08:26:31 +0000 ,15301,0
 12 Aug 2022 08:26:31 +0000 ,15301,0
 12 Aug 2022 08:26:31 +0000 ,15301,0
 12 Aug 2022 08:26:31 +0000 ,16932,0
 12 Aug 2022 08:26:31 +0000 ,16932,0
 12 Aug 2022 08:26:31 +0000 ,16932,0
 12 Aug 2022 08:26:31 +0000 ,15679,0
 12 Aug 2022 08:26:31 +0000 ,15679,0
 12 Aug 2022 08:26:31 +0000 ,15679,0
 12 Aug 2022 08:26:31 +0000 ,20680,0
 12 Aug 2022 08:26:31 +0000 ,20680,0
 12 Aug 2022 08:26:31 +0000 ,20680,0
 12 Aug 2022 08:26:31 +0000 ,17012,0
 12 Aug 2022 08:26:31 +0000 ,17012,0
 12 Aug 2022 08:26:31 +0000 ,17012,0
 12 Aug 2022 08:26:31 +0000 ,21460,0
 12 Aug 2022 08:26:31 +0000 ,21460,0
 12 Aug 2022 08:26:31 +0000 ,21460,0
 12 Aug 2022 08:26:31 +0000 ,21679,0
 12 Aug 2022 08:26:31 +0000 ,21679,0
 12 Aug 2022 08:26:31 +0000 ,21679,0
 12 Aug 2022 08:26:31 +0000 ,19945,0
 12 Aug 2022 08:26:31 +0000 ,19945,0
 12 Aug 2022 08:26:31 +0000 ,19945,0
 12 Aug 2022 08:26:31 +0000 ,20660,7
 12 Aug 2022 08:26:31 +0000 ,20660,7
 12 Aug 2022 08:26:31 +0000 ,20660,7
 12 Aug 2022 08:26:31 +0000 ,21650,7
 12 Aug 2022 08:26:31 +0000 ,21650,7
 12 Aug 2022 08:26:31 +0000 ,21650,7
 12 Aug 2022 08:26:31 +0000 ,21939,8
 12 Aug 2022 08:26:31 +0000 ,21939,8
 12 Aug 2022 08:26:31 +0000 ,21939,8
 12 Aug 2022 08:26:31 +0000 ,22745,8
 12 Aug 2022 08:26:31 +0000 ,22745,8
 12 Aug 2022 08:26:31 +0000 ,22745,8
 12 Aug 2022 08:26:31 +0000 ,23550,8
 12 Aug 2022 08:26:31 +0000 ,23550,8
 12 Aug 2022 08:26:31 +0000 ,23550,8
 12 Aug 2022 08:26:31 +0000 ,24344,8
 12 Aug 2022 08:26:31 +0000 ,24344,8
 12 Aug 2022 08:26:31 +0000 ,24344,8
 12 Aug 2022 08:26:31 +0000 ,25249,0
 12 Aug 2022 08:26:31 +0000 ,25249,0
 12 Aug 2022 08:26:31 +0000 ,25249,0
 12 Aug 2022 08:26:31 +0000 ,26234,0
 12 Aug 2022 08:26:31 +0000 ,26234,0
 12 Aug 2022 08:26:31 +0000 ,26234,0
 12 Aug 2022 08:26:31 +0000 ,27082,0
 12 Aug 2022 08:26:31 +0000 ,27082,0
 12 Aug 2022 08:26:31 +0000 ,27082,0
 12 Aug 2022 08:26:31 +0000 ,27930,0
 12 Aug 2022 08:26:31 +0000 ,27930,0
 12 Aug 2022 08:26:31 +0000 ,27930,0
 12 Aug 2022 08:26:31 +0000 ,28777,0
 12 Aug 2022 08:26:31 +0000 ,28777,0
 12 Aug 2022 08:26:31 +0000 ,28777,0
 12 Aug 2022 08:26:31 +0000 ,30787,19
 12 Aug 2022 08:26:31 +0000 ,30787,19
 12 Aug 2022 08:26:31 +0000 ,30787,19
 12 Aug 2022 08:26:31 +0000 ,31537,19
 12 Aug 2022 08:26:31 +0000 ,31537,19
 12 Aug 2022 08:26:31 +0000 ,31537,19
 12 Aug 2022 08:26:31 +0000 ,32519,19
 12 Aug 2022 08:26:31 +0000 ,32519,19
 12 Aug 2022 08:26:31 +0000 ,32519,19
 12 Aug 2022 08:26:31 +0000 ,33473,11
 12 Aug 2022 08:26:31 +0000 ,33473,11
 12 Aug 2022 08:26:31 +0000 ,33473,11
 12 Aug 2022 08:26:31 +0000 ,34222,11
 12 Aug 2022 08:26:31 +0000 ,34222,11
 12 Aug 2022 08:26:31 +0000 ,34222,11
 12 Aug 2022 08:26:31 +0000 ,35088,6
 12 Aug 2022 08:26:31 +0000 ,35088,6
 12 Aug 2022 08:26:31 +0000 ,35088,6
 12 Aug 2022 08:26:31 +0000 ,34578,0
 12 Aug 2022 08:26:31 +0000 ,34578,0
 12 Aug 2022 08:26:31 +0000 ,34578,0
 12 Aug 2022 08:26:31 +0000 ,34521,0
 12 Aug 2022 08:26:31 +0000 ,34521,0
 12 Aug 2022 08:26:31 +0000 ,34521,0
 12 Aug 2022 08:26:31 +0000 ,35197,0
 12 Aug 2022 08:26:31 +0000 ,35197,0
 12 Aug 2022 08:26:31 +0000 ,35197,0
 12 Aug 2022 08:26:31 +0000 ,36023,0
 12 Aug 2022 08:26:31 +0000 ,36023,0
 12 Aug 2022 08:26:31 +0000 ,36023,0
 12 Aug 2022 08:26:31 +0000 ,34517,0
 12 Aug 2022 08:26:31 +0000 ,34517,0
 12 Aug 2022 08:26:31 +0000 ,34517,0
 12 Aug 2022 08:26:31 +0000 ,32629,0
 12 Aug 2022 08:26:31 +0000 ,32629,0
 12 Aug 2022 08:26:31 +0000 ,32629,0
 12 Aug 2022 08:26:31 +0000 ,34398,0
 12 Aug 2022 08:26:31 +0000 ,34398,0
 12 Aug 2022 08:26:31 +0000 ,34398,0
 12 Aug 2022 08:26:31 +0000 ,39427,0
 12 Aug 2022 08:26:31 +0000 ,39427,0
 12 Aug 2022 08:26:31 +0000 ,39427,0
 12 Aug 2022 08:26:31 +0000 ,39340,0
 12 Aug 2022 08:26:31 +0000 ,39340,0
 12 Aug 2022 08:26:31 +0000 ,39340,0
 12 Aug 2022 08:26:31 +0000 ,39128,0
 12 Aug 2022 08:26:31 +0000 ,39128,0
 12 Aug 2022 08:26:31 +0000 ,39128,0
 12 Aug 2022 08:26:31 +0000 ,39138,0
 12 Aug 2022 08:26:31 +0000 ,39138,0
 12 Aug 2022 08:26:31 +0000 ,39138,0
 12 Aug 2022 08:26:31 +0000 ,38983,0
 12 Aug 2022 08:26:31 +0000 ,38983,0
 12 Aug 2022 08:26:31 +0000 ,38983,0
 12 Aug 2022 08:26:31 +0000 ,39146,0
 12 Aug 2022 08:26:31 +0000 ,39146,0
 12 Aug 2022 08:26:31 +0000 ,39146,0
 12 Aug 2022 08:26:31 +0000 ,39043,0
 12 Aug 2022 08:26:31 +0000 ,39043,0
 12 Aug 2022 08:26:31 +0000 ,39043,0
 12 Aug 2022 08:26:31 +0000 ,39103,0
 12 Aug 2022 08:26:31 +0000 ,39103,0
 12 Aug 2022 08:26:31 +0000 ,39103,0
 12 Aug 2022 08:26:31 +0000 ,39051,0
 12 Aug 2022 08:26:31 +0000 ,39051,0
 12 Aug 2022 08:26:31 +0000 ,39051,0
 12 Aug 2022 08:26:31 +0000 ,38988,0
 12 Aug 2022 08:26:31 +0000 ,38988,0
 12 Aug 2022 08:26:31 +0000 ,38988,0
 12 Aug 2022 08:26:31 +0000 ,39726,0
 12 Aug 2022 08:26:31 +0000 ,39726,0
 12 Aug 2022 08:26:31 +0000 ,39726,0
 12 Aug 2022 08:26:31 +0000 ,38809,8
 12 Aug 2022 08:26:31 +0000 ,38809,8
 12 Aug 2022 08:26:31 +0000 ,38809,8
 12 Aug 2022 08:26:31 +0000 ,39888,0
 12 Aug 2022 08:26:31 +0000 ,39888,0
 12 Aug 2022 08:26:31 +0000 ,39888,0
 12 Aug 2022 08:26:31 +0000 ,37635,8
 12 Aug 2022 08:26:31 +0000 ,37635,8
 12 Aug 2022 08:26:31 +0000 ,37635,8
 12 Aug 2022 08:26:31 +0000 ,38225,8
 12 Aug 2022 08:26:31 +0000 ,38225,8
 12 Aug 2022 08:26:31 +0000 ,38225,8
 12 Aug 2022 08:26:31 +0000 ,38997,0
 12 Aug 2022 08:26:31 +0000 ,38997,0
 12 Aug 2022 08:26:31 +0000 ,38997,0
 12 Aug 2022 08:26:31 +0000 ,39949,0
 12 Aug 2022 08:26:31 +0000 ,39949,0
 12 Aug 2022 08:26:31 +0000 ,39949,0
 12 Aug 2022 08:26:31 +0000 ,40238,0
 12 Aug 2022 08:26:31 +0000 ,40238,0
 12 Aug 2022 08:26:31 +0000 ,40238,0
 12 Aug 2022 08:26:31 +0000 ,36504,0
 12 Aug 2022 08:26:31 +0000 ,36504,0
 12 Aug 2022 08:26:31 +0000 ,36504,0
 12 Aug 2022 08:26:31 +0000 ,36134,0
 12 Aug 2022 08:26:31 +0000 ,36134,0
 12 Aug 2022 08:26:31 +0000 ,36134,0
 12 Aug 2022 08:26:31 +0000 ,39319,0
 12 Aug 2022 08:26:31 +0000 ,39319,0
 12 Aug 2022 08:26:31 +0000 ,39319,0
 12 Aug 2022 08:26:31 +0000 ,39147,0
 12 Aug 2022 08:26:31 +0000 ,39147,0
 12 Aug 2022 08:26:31 +0000 ,39147,0
 12 Aug 2022 08:26:31 +0000 ,39224,6
 12 Aug 2022 08:26:31 +0000 ,39224,6
 12 Aug 2022 08:26:31 +0000 ,39224,6
 12 Aug 2022 08:26:31 +0000 ,39380,6
 12 Aug 2022 08:26:31 +0000 ,39380,6
 12 Aug 2022 08:26:31 +0000 ,39380,6
 12 Aug 2022 08:26:31 +0000 ,39270,6
 12 Aug 2022 08:26:31 +0000 ,39270,6
 12 Aug 2022 08:26:31 +0000 ,39270,6
 12 Aug 2022 08:26:31 +0000 ,39626,6
 12 Aug 2022 08:26:31 +0000 ,39626,6
 12 Aug 2022 08:26:31 +0000 ,39626,6
 12 Aug 2022 08:26:31 +0000 ,39613,6
 12 Aug 2022 08:26:31 +0000 ,39613,6
 12 Aug 2022 08:26:31 +0000 ,39613,6
 12 Aug 2022 08:26:31 +0000 ,34737,0
 12 Aug 2022 08:26:31 +0000 ,34737,0
 12 Aug 2022 08:26:31 +0000 ,34737,0
 12 Aug 2022 08:26:31 +0000 ,39918,0
 12 Aug 2022 08:26:31 +0000 ,39918,0
 12 Aug 2022 08:26:31 +0000 ,39918,0
 12 Aug 2022 08:26:31 +0000 ,39917,0
 12 Aug 2022 08:26:31 +0000 ,39917,0
 12 Aug 2022 08:26:31 +0000 ,39917,0
 12 Aug 2022 08:26:31 +0000 ,39774,0
 12 Aug 2022 08:26:31 +0000 ,39774,0
 12 Aug 2022 08:26:31 +0000 ,39774,0
 12 Aug 2022 08:26:31 +0000 ,39716,0
 12 Aug 2022 08:26:31 +0000 ,39716,0
 12 Aug 2022 08:26:31 +0000 ,39716,0
 12 Aug 2022 08:26:31 +0000 ,39543,0
 12 Aug 2022 08:26:31 +0000 ,39543,0
 12 Aug 2022 08:26:31 +0000 ,39543,0
 12 Aug 2022 08:26:31 +0000 ,39550,0
 12 Aug 2022 08:26:31 +0000 ,39550,0
 12 Aug 2022 08:26:31 +0000 ,39550,0
 12 Aug 2022 08:26:31 +0000 ,39740,0
 12 Aug 2022 08:26:31 +0000 ,39740,0
 12 Aug 2022 08:26:31 +0000 ,39740,0
 12 Aug 2022 08:26:31 +0000 ,39991,0
